,Close_^DJI,Close_^FCHI,Close_^FTSE,Close_^GDAXI,Close_^GSPTSE,Close_^HSI,Close_^IXIC,Close_^N225,Volume_^DJI,Volume_^FCHI,Volume_^FTSE,Volume_^GDAXI,Volume_^GSPTSE,Volume_^HSI,Volume_^IXIC,Volume_^N225,SP500_Open,SP500_Close,SP500_Volume,SP500_Wk_Vol,MORTGAGE30US,FF,WGS10YR,WAAA,WTB3MS,ICSA,WGS1YR,WGS2YR,NFCI,WTREGEN,WGS5YR,WBAA,DPSACBW027SBOG,WCOILWTICO,WGS30YR,WRESBAL,WGS20YR,MORTGAGE15US,WPRIME,CCSA,TOTCI
2018-08-20,25758.689453125,5379.64990234375,7591.2998046875,12331.2998046875,16331.0,27598.01953125,7821.009765625,22199.0,248570000.0,48284100.0,559541000.0,59670900.0,208751900.0,1660834700.0,1709500000.0,46800000.0,2853.929931640625,2857.050048828125,2757150000.0,57.27001953125,4.53,1.91,2.87,3.9,2.03,207000.0,2.44,2.62,-0.57017,342.799,2.75,4.77,12240.1159,66.15,3.04,1922.547,2.96,4.01,5.0,1605000.0,2204.3791
2018-08-27,26049.640625,5479.10009765625,7577.5,12538.3095703125,16444.400390625,28271.26953125,8017.89990234375,22799.640625,220510000.0,43768100.0,507869800.0,52201900.0,213875400.0,2133548500.0,2333790000.0,50200000.0,2884.68994140625,2896.739990234375,2865070000.0,64.52001953125,4.51,1.92,2.83,3.84,2.04,211000.0,2.44,2.61,-0.57526,348.393,2.71,4.72,12237.8121,68.1,2.98,1883.254,2.91,3.98,5.0,1602000.0,2208.9986
2018-09-03,25964.8203125,5413.7998046875,7504.60009765625,12346.41015625,16262.900390625,27712.5390625,8109.5400390625,22707.380859375,273440000.0,48627400.0,455166900.0,50769600.0,217160800.0,1396877700.0,1906900000.0,49900000.0,2898.3701171875,2901.52001953125,2887220000.0,62.469970703125,4.52,1.92,2.87,3.89,2.08,201000.0,2.47,2.65,-0.57921,342.543,2.76,4.77,12223.4096,69.66,3.01,1883.924,2.94,3.97,5.0,1575000.0,2211.9082
2018-09-10,25857.0703125,5269.6298828125,7279.2998046875,11986.33984375,16057.099609375,26613.419921875,7924.16015625,22373.08984375,252170000.0,71394000.0,696321800.0,80490500.0,200681100.0,2045973800.0,2055430000.0,55700000.0,2881.389892578125,2877.1298828125,2751100000.0,62.469970703125,4.54,1.91,2.91,3.97,2.1,204000.0,2.5,2.67,-0.58241,323.764,2.78,4.84,12232.9193,68.51,3.08,1895.01,3.0,3.99,5.0,1538000.0,2216.4965
2018-09-17,26062.119140625,5348.8701171875,7302.10009765625,12096.41015625,16082.2998046875,26932.849609375,7895.7900390625,23094.669921875,230230000.0,66172300.0,620997300.0,69270000.0,222709300.0,1262149500.0,2303600000.0,102700000.0,2903.830078125,2888.800048828125,2967980000.0,44.179931640625,4.6,1.92,2.97,3.94,2.11,206000.0,2.55,2.75,-0.58429,303.654,2.87,4.86,12234.5843,68.96,3.11,1920.976,3.05,4.06,5.0,1544000.0,2218.2159
2018-09-24,26562.05078125,5476.169921875,7458.39990234375,12350.8203125,16207.2998046875,27499.390625,7993.25,23869.9296875,254850000.0,73646100.0,689612600.0,0.0,234911500.0,1511079800.0,2433260000.0,120600000.0,2921.830078125,2919.3701171875,3392030000.0,54.75,4.65,1.92,3.05,4.0,2.13,205000.0,2.58,2.8,-0.58314,335.878,2.94,4.92,12262.4923,70.28,3.19,1879.896,3.13,4.11,5.0,1545000.0,2222.7827
2018-10-01,26651.2109375,5506.81982421875,7495.7001953125,12339.0302734375,16104.400390625,27788.51953125,8037.2998046875,24245.759765625,238320000.0,75188000.0,728276800.0,76918300.0,232645500.0,1636511300.0,2299520000.0,65000000.0,2926.2900390625,2924.590087890625,3375890000.0,37.6298828125,4.72,1.92,3.07,4.0,2.16,210000.0,2.59,2.83,-0.57843,370.031,2.96,4.91,12309.9503,72.84,3.2,1832.5,3.14,4.16,5.0,1553000.0,2223.4175
2018-10-08,26486.779296875,5300.25,7233.2998046875,11947.16015625,15946.2001953125,26202.5703125,7735.9501953125,23783.720703125,273020000.0,69434100.0,675287300.0,77268800.0,208165400.0,2296488600.0,2259300000.0,84600000.0,2877.530029296875,2884.429931640625,3381820000.0,77.780029296875,4.71,2.18,3.14,4.07,2.19,211000.0,2.62,2.85,-0.56956,368.007,3.01,4.98,12298.65,75.13,3.3,1801.576,3.24,4.15,5.25,1565000.0,2238.8519
2018-10-15,25250.55078125,5095.06982421875,7029.2001953125,11614.16015625,15409.5,25445.060546875,7430.740234375,22271.30078125,287320000.0,79093900.0,657640100.0,71968200.0,246963900.0,1614888500.0,2167000000.0,79900000.0,2763.830078125,2750.7900390625,3327160000.0,199.1298828125,4.9,2.18,3.18,4.14,2.22,208000.0,2.66,2.87,-0.55623,324.721,3.03,5.05,12313.6588,72.96,3.35,1865.065,3.28,4.29,5.25,1588000.0,2240.6652
2018-10-22,25317.41015625,5053.31005859375,7042.7998046875,11524.33984375,15412.7001953125,26153.150390625,7468.6298828125,22614.8203125,314940000.0,74610400.0,784032400.0,73772600.0,278747800.0,2222812200.0,2301010000.0,63000000.0,2773.93994140625,2755.8798828125,3331270000.0,87.5,4.85,2.18,3.18,4.14,2.27,217000.0,2.67,2.88,-0.54156,332.923,3.03,5.07,12288.6085,70.24,3.35,1853.533,3.28,4.26,5.25,1603000.0,2246.9346
2018-10-29,24442.919921875,4989.35009765625,7026.2998046875,11335.48046875,14721.7998046875,24812.0390625,7050.2900390625,21149.80078125,443850000.0,83255000.0,780563900.0,98716300.0,283759500.0,2000985900.0,2711900000.0,70800000.0,2682.64990234375,2641.25,4701260000.0,194.22998046875,4.86,2.19,3.14,4.18,2.29,216000.0,2.66,2.86,-0.52617,369.576,2.98,5.11,12314.3862,67.43,3.35,1817.608,3.27,4.29,5.25,1615000.0,2252.7061
2018-11-05,25461.69921875,5101.39013671875,7103.7998046875,11494.9599609375,15217.7001953125,25934.390625,7328.85009765625,21898.990234375,334740000.0,68302600.0,553382600.0,69373800.0,255477900.0,1626675400.0,2186310000.0,78700000.0,2726.3701171875,2738.31005859375,3650910000.0,153.010009765625,4.83,2.2,3.14,4.25,2.29,218000.0,2.67,2.85,-0.51107,373.368,2.97,5.17,12304.8326,65.06,3.38,1802.252,3.29,4.23,5.25,1642000.0,2256.5084
2018-11-12,25387.1796875,5059.08984375,7053.10009765625,11325.4404296875,15156.400390625,25633.1796875,7200.8701171875,22269.880859375,346910000.0,77068100.0,708713400.0,93211100.0,241196100.0,1171178800.0,2305340000.0,59300000.0,2773.929931640625,2726.219970703125,3701570000.0,114.7099609375,4.94,2.2,3.21,4.22,2.31,221000.0,2.73,2.94,-0.4961,319.984,3.06,5.19,12263.4951,61.57,3.42,1826.131,3.34,4.33,5.25,1665000.0,2258.8361
2018-11-19,25017.439453125,4985.4501953125,7000.89990234375,11244.5400390625,15071.0,26372.0,7028.47998046875,21821.16015625,358090000.0,75776800.0,776442400.0,78718200.0,225780400.0,1320040400.0,2381430000.0,72100000.0,2730.739990234375,2690.72998046875,3806940000.0,123.35009765625,4.94,2.19,3.11,4.22,2.33,225000.0,2.7,2.86,-0.47715,341.094,2.95,5.21,12277.2522,56.92,3.35,1801.383,3.26,4.36,5.25,1749000.0,2272.3212
2018-11-26,24640.240234375,4994.97998046875,7036.0,11354.7197265625,15012.7001953125,26376.1796875,7081.85009765625,21812.0,306280000.0,94237200.0,802145500.0,89434600.0,245892100.0,1611982200.0,2036910000.0,78000000.0,2649.969970703125,2673.449951171875,3523520000.0,123.080078125,4.81,2.2,3.06,4.2,2.35,237000.0,2.67,2.8,-0.45454,330.202,2.88,5.23,12282.1367,54.99,3.31,1757.729,3.22,4.24,5.25,1684000.0,2279.7452
2018-12-03,25826.4296875,5053.97998046875,7062.39990234375,11465.4599609375,15275.0,27182.0390625,7441.509765625,22574.759765625,388480000.0,101898900.0,864783000.0,101248500.0,294475600.0,2549703200.0,2643150000.0,70500000.0,2790.5,2790.3701171875,4221580000.0,169.08984375,4.81,2.2,3.05,4.2,2.34,232000.0,2.7,2.82,-0.43047,340.596,2.87,5.27,12305.9935,51.01,3.32,1738.659,3.21,4.25,5.25,1694000.0,2274.6294
2018-12-10,24423.259765625,4742.3798828125,6721.5,10622.0703125,14728.2998046875,25752.380859375,7020.52001953125,21219.5,389690000.0,108458800.0,864359000.0,119543200.0,275806900.0,1544284600.0,2380270000.0,79000000.0,2630.860107421875,2637.719970703125,4162880000.0,150.2099609375,4.75,2.2,2.9,4.1,2.36,208000.0,2.7,2.78,-0.40654,337.564,2.77,5.18,12383.0574,52.63,3.18,1738.141,3.06,4.21,5.25,1745000.0,2286.5488
2018-12-17,23592.98046875,4799.8701171875,6773.2001953125,10772.2001953125,14362.7001953125,26087.98046875,6753.72998046875,21506.880859375,466740000.0,83817900.0,734851100.0,85598700.0,264315200.0,1036879300.0,2697400000.0,63400000.0,2590.75,2545.93994140625,4661420000.0,178.0,4.63,2.19,2.89,4.03,2.38,217000.0,2.69,2.75,-0.38923,334.967,2.74,5.15,12334.4774,51.54,3.14,1735.539,3.03,4.07,5.25,1756000.0,2294.4258
2018-12-24,21792.19921875,4626.39013671875,6686.0,10633.8203125,13780.2001953125,25651.380859375,6192.919921875,20166.189453125,308420000.0,24595900.0,192808000.0,216162200.0,170610500.0,1074120100.0,1647440000.0,116600000.0,2400.56005859375,2351.10009765625,2613670000.0,283.969970703125,4.62,2.19,2.81,3.95,2.35,228000.0,2.64,2.66,-0.38229,350.714,2.65,5.08,12376.9899,46.98,3.05,1699.138,2.94,4.07,5.25,1770000.0,2291.4381
2018-12-31,23327.4609375,4730.68994140625,6728.10009765625,10558.9599609375,14322.900390625,25845.69921875,6635.27978515625,20014.76953125,288830000.0,23249900.0,225303900.0,52604300.0,171356600.0,826507300.0,2109320000.0,70600000.0,2498.93994140625,2506.85009765625,3461920000.0,283.969970703125,4.55,2.4,2.76,4.0,2.38,238000.0,2.59,2.56,-0.38776,374.085,2.6,5.13,12453.1851,45.22,3.04,1661.223,2.91,4.01,5.5,1783000.0,2313.9144
2019-01-07,23531.349609375,4719.169921875,6810.89990234375,10747.8095703125,14504.099609375,25835.69921875,6823.47021484375,20038.970703125,334200000.0,73900700.0,736559900.0,71151400.0,257832000.0,1447090300.0,2523450000.0,81500000.0,2535.610107421875,2549.68994140625,4133120000.0,168.219970703125,4.51,2.4,2.65,3.96,2.38,225000.0,2.58,2.47,-0.40495,379.902,2.47,5.1,12464.291,47.0,2.97,1621.856,2.82,3.99,5.5,1766000.0,2323.1704
2019-01-14,23909.83984375,4762.75,6855.0,10855.91015625,14975.5,26298.330078125,6905.919921875,20359.69921875,277560000.0,69500100.0,683449700.0,65945800.0,228994500.0,1426017400.0,1960780000.0,77700000.0,2580.31005859375,2582.610107421875,3689370000.0,123.489990234375,4.45,2.4,2.72,3.97,2.4,218000.0,2.59,2.56,-0.42937,356.698,2.55,5.13,12466.2362,50.78,3.02,1650.387,2.89,3.89,5.5,1780000.0,2323.544
2019-01-21,24706.349609375,4867.77978515625,6970.60009765625,11136.2001953125,15354.2001953125,27196.5390625,7157.22998046875,20719.330078125,372970000.0,49416900.0,474827100.0,65955200.0,92562500.0,1640014700.0,2459920000.0,61200000.0,2651.27001953125,2670.7099609375,4009010000.0,113.449951171875,4.45,2.4,2.74,3.99,2.38,214000.0,2.58,2.56,-0.45666,351.18,2.56,5.18,12439.9364,51.92,3.07,1664.138,2.93,3.88,5.5,1813000.0,2323.0049
2019-01-28,24528.220703125,4888.580078125,6747.10009765625,11210.3095703125,15378.599609375,27576.9609375,7085.68017578125,20649.0,347170000.0,64841000.0,648213700.0,73121100.0,226010300.0,1705146300.0,2448790000.0,56800000.0,2644.969970703125,2643.85009765625,3630820000.0,113.449951171875,4.45,2.4,2.75,3.88,2.35,234000.0,2.59,2.58,-0.48363,389.626,2.58,5.11,12505.4975,52.88,3.06,1621.876,2.91,3.88,5.5,1759000.0,2326.0049
2019-02-04,25239.369140625,5000.18994140625,7034.10009765625,11176.580078125,15602.2998046875,27990.2109375,7347.5400390625,20883.76953125,298540000.0,70664200.0,611990600.0,74165400.0,245284400.0,808061300.0,2106030000.0,66600000.0,2706.489990234375,2724.8701171875,3369450000.0,100.929931640625,4.46,2.4,2.7,3.83,2.36,232000.0,2.58,2.53,-0.50931,403.276,2.51,5.06,12458.4104,53.63,3.04,1617.539,2.89,3.89,5.5,1806000.0,2317.9867
2019-02-11,25053.109375,5014.47021484375,7129.10009765625,11014.58984375,15568.900390625,28143.83984375,7307.89990234375,20333.169921875,241700000.0,70045200.0,548318300.0,69553100.0,193012400.0,1384082500.0,1908490000.0,86200000.0,2712.39990234375,2709.800048828125,3395330000.0,57.14990234375,4.41,2.4,2.68,3.78,2.37,226000.0,2.56,2.5,-0.53163,352.375,2.49,4.98,12510.9693,53.53,3.02,1648.553,2.87,3.84,5.5,1778000.0,2323.9275
2019-02-18,25883.25,5168.5400390625,7219.5,11299.2001953125,15838.2001953125,28347.009765625,7472.41015625,21281.849609375,328530000.0,60816200.0,440062500.0,55484300.0,255717300.0,1549943500.0,2263640000.0,61800000.0,2760.239990234375,2775.60009765625,3648680000.0,93.829833984375,4.37,2.4,2.67,3.77,2.39,211000.0,2.55,2.51,-0.55103,359.109,2.49,4.96,12489.6095,53.88,3.01,1649.973,2.86,3.81,5.5,1826000.0,2332.568
2019-02-25,26091.94921875,5231.85009765625,7183.7001953125,11505.3896484375,16057.0,28959.30078125,7554.4599609375,21528.23046875,281600000.0,72266600.0,644937500.0,69949900.0,219234400.0,3517972400.0,2399410000.0,51800000.0,2804.35009765625,2796.110107421875,3860260000.0,93.829833984375,4.35,2.4,2.66,3.78,2.41,221000.0,2.55,2.5,-0.56696,333.896,2.48,4.91,12501.1751,56.74,3.02,1632.58,2.86,3.78,5.5,1796000.0,2330.667
2019-03-04,25819.650390625,5286.56982421875,7134.39990234375,11592.66015625,16038.099609375,28959.58984375,7577.56982421875,21822.0390625,295510000.0,63344600.0,634698800.0,58412600.0,286358000.0,2682948700.0,2582090000.0,59100000.0,2814.3701171875,2792.81005859375,3949730000.0,49.219970703125,4.35,2.4,2.7,3.84,2.4,216000.0,2.55,2.51,-0.57817,310.574,2.5,4.93,12516.0538,56.12,3.07,1640.75,2.91,3.77,5.5,1807000.0,2324.324
2019-03-11,25650.880859375,5265.9599609375,7130.60009765625,11543.48046875,16106.2001953125,28503.30078125,7558.06005859375,21125.08984375,309790000.0,71957700.0,674285200.0,71575600.0,250342300.0,1525534800.0,2248460000.0,55600000.0,2747.610107421875,2783.300048828125,3764850000.0,94.60986328125,4.41,2.4,2.68,3.85,2.41,218000.0,2.53,2.51,-0.58461,220.045,2.48,4.92,12541.0826,56.35,3.05,1721.614,2.89,3.83,5.5,1792000.0,2329.5455
2019-03-18,25914.099609375,5412.830078125,7299.2001953125,11657.0595703125,16251.400390625,29409.009765625,7714.47998046875,21584.5,303170000.0,71187100.0,642988100.0,91113700.0,231369100.0,1887811300.0,2302140000.0,55200000.0,2822.610107421875,2832.93994140625,3620770000.0,113.139892578125,4.31,2.4,2.62,3.82,2.4,212000.0,2.52,2.45,-0.58878,245.972,2.42,4.88,12527.4423,57.81,3.02,1703.948,2.84,3.76,5.5,1800000.0,2325.7861
2019-03-25,25516.830078125,5260.64013671875,7177.60009765625,11346.650390625,16065.900390625,28523.349609375,7637.5400390625,20977.109375,303120000.0,77602300.0,586169600.0,75056300.0,234398100.0,2091121900.0,2162490000.0,77700000.0,2796.010009765625,2798.360107421875,3406110000.0,75.2900390625,4.28,2.4,2.55,3.77,2.41,210000.0,2.48,2.41,-0.59251,303.623,2.35,4.83,12561.6926,59.44,2.97,1629.731,2.79,3.71,5.5,1760000.0,2344.1363
2019-04-01,26258.419921875,5405.52978515625,7317.39990234375,11681.990234375,16228.099609375,29562.01953125,7828.91015625,21509.029296875,295570000.0,77183600.0,697005200.0,96979200.0,233225700.0,2475412300.0,2230050000.0,77400000.0,2848.6298828125,2867.18994140625,3560090000.0,84.3798828125,4.06,2.41,2.41,3.63,2.39,203000.0,2.41,2.24,-0.59571,310.868,2.2,4.68,12609.4075,59.49,2.84,1622.282,2.65,3.57,5.5,1742000.0,2337.53
2019-04-08,26341.01953125,5471.77978515625,7451.89990234375,11963.400390625,16407.30078125,30077.150390625,7953.8798828125,21761.650390625,229380000.0,58463400.0,571379100.0,63676500.0,207573900.0,2321011600.0,2075550000.0,54600000.0,2888.4599609375,2895.77001953125,3056460000.0,76.719970703125,4.08,2.42,2.5,3.68,2.38,196000.0,2.41,2.33,-0.60094,310.188,2.31,4.73,12612.9362,62.36,2.91,1600.398,2.72,3.56,5.5,1680000.0,2333.3694
2019-04-15,26384.76953125,5508.72998046875,7436.89990234375,12020.2802734375,16515.5,29810.720703125,7976.009765625,22169.109375,250620000.0,67400500.0,511603500.0,65121600.0,194884000.0,2010638200.0,1827710000.0,66100000.0,2908.320068359375,2905.580078125,3114530000.0,37.2099609375,4.12,2.41,2.52,3.68,2.38,197000.0,2.43,2.35,-0.60566,262.617,2.32,4.71,12612.9191,64.1,2.93,1634.591,2.74,3.6,5.5,1664000.0,2321.5125
2019-04-22,26511.05078125,5580.3798828125,7459.89990234375,12222.3896484375,16577.30078125,29963.259765625,8015.27001953125,22217.900390625,232570000.0,105619800.0,520513300.0,108852300.0,169942700.0,1569930600.0,1790990000.0,42900000.0,2898.780029296875,2907.969970703125,3010130000.0,38.8701171875,4.17,2.41,2.58,3.71,2.38,222000.0,2.44,2.4,-0.60857,285.264,2.39,4.71,12612.3962,63.8,2.98,1604.479,2.79,3.62,5.5,1659000.0,2326.4022
2019-04-29,26554.390625,5580.97998046875,7440.7001953125,12328.01953125,16600.400390625,29892.810546875,8161.85009765625,22258.73046875,279450000.0,67208000.0,491223900.0,70678500.0,180944800.0,1250717200.0,1781860000.0,71900000.0,2940.580078125,2943.030029296875,3150390000.0,38.8701171875,4.2,2.44,2.55,3.71,2.39,224000.0,2.43,2.33,-0.60771,378.602,2.34,4.69,12625.8443,65.28,2.95,1505.43,2.78,3.64,5.5,1663000.0,2325.5872
2019-05-06,26438.48046875,5483.52001953125,7380.60009765625,12286.8798828125,16493.5,29209.8203125,8123.2900390625,22258.73046875,283020000.0,77234200.0,462290200.0,88426500.0,197204000.0,2934065800.0,1979650000.0,71900000.0,2908.889892578125,2932.469970703125,3203260000.0,55.919921875,4.14,2.44,2.53,3.72,2.39,225000.0,2.4,2.31,-0.6033,400.498,2.32,4.65,12678.7703,62.9,2.94,1461.419,2.76,3.6,5.5,1627000.0,2331.5835
2019-05-13,25324.990234375,5262.56982421875,7163.7001953125,11876.650390625,16193.400390625,28550.240234375,7647.02001953125,21191.279296875,361240000.0,87610900.0,773553600.0,110572100.0,232643800.0,2421480000.0,2484820000.0,74500000.0,2840.18994140625,2811.8701171875,3900270000.0,146.420166015625,4.1,2.4,2.47,3.71,2.38,212000.0,2.37,2.28,-0.5953,348.357,2.27,4.65,12661.0503,61.81,2.88,1484.975,2.7,3.57,5.5,1635000.0,2328.1133
2019-05-20,25679.900390625,5358.58984375,7310.89990234375,12041.2900390625,16401.80078125,27787.609375,7702.3798828125,21301.73046875,279560000.0,88787600.0,732464200.0,105412700.0,182489100.0,2260468500.0,2130700000.0,65100000.0,2841.93994140625,2840.22998046875,3293750000.0,90.719970703125,4.07,2.38,2.4,3.69,2.36,215000.0,2.32,2.19,-0.58626,323.786,2.18,4.64,12719.0961,62.1,2.83,1509.867,2.65,3.53,5.5,1621000.0,2336.0261
2019-05-27,25585.689453125,5336.18994140625,7277.7001953125,12071.1796875,16346.7001953125,27288.08984375,7637.009765625,21182.580078125,201370000.0,55120600.0,633553800.0,43767900.0,73315600.0,1264256500.0,1685230000.0,41600000.0,2832.409912109375,2826.06005859375,2889230000.0,86.659912109375,4.06,2.39,2.37,3.67,2.33,222000.0,2.34,2.2,-0.57782,282.864,2.17,4.64,12667.8636,60.72,2.8,1518.157,2.62,3.51,5.5,1629000.0,2334.1247
2019-06-03,24819.779296875,5241.4599609375,7184.7998046875,11792.8095703125,16015.900390625,26893.859375,7333.02001953125,20410.880859375,328240000.0,82486400.0,711561100.0,104353700.0,223718800.0,1716241600.0,2580670000.0,67400000.0,2751.530029296875,2744.449951171875,3952360000.0,86.659912109375,3.99,2.38,2.22,3.56,2.32,223000.0,2.28,2.06,-0.57007,247.777,2.02,4.55,12678.1039,56.93,2.66,1544.711,2.47,3.46,5.5,1631000.0,2324.4411
2019-06-10,26062.6796875,5382.5,7375.5,12045.3798828125,16216.2998046875,27578.640625,7823.169921875,21134.419921875,249280000.0,44478400.0,447077300.0,80549900.0,172571600.0,2272329600.0,2042340000.0,58200000.0,2885.830078125,2886.72998046875,3209890000.0,175.9599609375,3.82,2.39,2.1,3.51,2.28,226000.0,2.05,1.85,-0.5649,223.638,1.86,4.53,12721.6099,52.97,2.59,1537.089,2.39,3.28,5.5,1608000.0,2322.5767
2019-06-17,26112.529296875,5390.9501953125,7357.2998046875,12085.8203125,16353.5,27227.16015625,7845.02001953125,21124.0,199500000.0,60116200.0,531721100.0,84991300.0,185238200.0,1487266700.0,1950550000.0,49100000.0,2889.75,2889.669921875,2828400000.0,57.739990234375,3.82,2.37,2.12,3.49,2.19,217000.0,2.02,1.88,-0.56269,187.56,1.88,4.53,12743.0593,52.52,2.61,1586.963,2.4,3.26,5.5,1634000.0,2330.7731
2019-06-24,26727.5390625,5521.7099609375,7416.7001953125,12274.5703125,16523.5,28513.0,8005.7001953125,21285.990234375,232390000.0,69081000.0,627473100.0,89756300.0,198177100.0,1338833200.0,2073470000.0,43200000.0,2951.419921875,2945.35009765625,3136960000.0,84.52978515625,3.84,2.37,2.05,3.39,2.13,234000.0,1.98,1.79,-0.56247,198.398,1.8,4.44,12769.592,54.75,2.56,1567.955,2.34,3.25,5.5,1625000.0,2335.68
2019-07-01,26717.4296875,5567.91015625,7497.5,12521.3798828125,16382.2001953125,28542.619140625,8091.16015625,21729.970703125,267670000.0,70651600.0,634652500.0,93740000.0,207980500.0,1486688000.0,2219030000.0,66900000.0,2971.409912109375,2964.330078125,3524860000.0,64.93994140625,3.73,2.38,2.02,3.29,2.08,226000.0,1.93,1.74,-0.56537,248.302,1.76,4.34,12818.0666,58.38,2.54,1504.737,2.32,3.16,5.5,1657000.0,2344.0373
2019-07-08,26806.140625,5589.18994140625,7549.2998046875,12543.509765625,16463.0,28331.689453125,8098.3798828125,21534.349609375,214290000.0,54984500.0,538297100.0,91084400.0,172378100.0,1250874300.0,1957160000.0,51900000.0,2979.77001953125,2975.949951171875,2922360000.0,82.85009765625,3.75,2.4,2.0,3.23,2.16,215000.0,1.94,1.8,-0.57065,245.306,1.78,4.28,12795.7575,57.32,2.52,1456.496,2.31,3.18,5.5,1633000.0,2346.2467
2019-07-15,27359.16015625,5578.2099609375,7531.7001953125,12387.33984375,16510.80078125,28554.880859375,8258.1904296875,21685.900390625,199730000.0,53770000.0,482521800.0,70764100.0,147789200.0,1317116400.0,1790770000.0,45400000.0,3017.800048828125,3014.300048828125,2876100000.0,54.360107421875,3.75,2.41,2.09,3.3,2.16,211000.0,1.97,1.86,-0.57442,211.115,1.86,4.33,12750.4229,59.02,2.59,1499.806,2.37,3.22,5.5,1634000.0,2340.7967
2019-07-22,27171.900390625,5567.02001953125,7514.89990234375,12289.400390625,16518.900390625,28371.259765625,8204.1396484375,21416.7890625,216310000.0,58118200.0,513122700.0,58508700.0,138546100.0,1104886500.0,1860440000.0,46900000.0,2981.929931640625,2985.030029296875,3016200000.0,44.7099609375,3.81,2.39,2.07,3.33,2.07,202000.0,1.95,1.82,-0.57562,197.005,1.83,4.32,12780.3285,56.74,2.59,1515.664,2.37,3.23,5.5,1623000.0,2339.9526
2019-07-29,27221.349609375,5601.10009765625,7686.60009765625,12417.4697265625,16492.19921875,28106.41015625,8293.330078125,21616.80078125,250850000.0,59297700.0,759258200.0,64309600.0,184840900.0,1563572300.0,1882980000.0,47000000.0,3024.469970703125,3020.969970703125,3224490000.0,52.119873046875,3.75,2.41,2.07,3.3,2.05,206000.0,1.98,1.84,-0.57236,193.362,1.83,4.25,12806.6702,56.05,2.59,1518.322,2.37,3.18,5.5,1634000.0,2346.6532
